attr	score	s1	s2
tumor_size_sam	0.7501766	2.6x2.0	6.0×5.0
tumor_size_sam	0.7811167	3.5x3.2	4x3.5x1
tumor_size_sam	0.93417	3.5x3.2	3.5x2
tumor_size_sam	0.8696276	3.5x3.2	2.5x2
tumor_size_sam	0.9516691	3.5x3.2	3.3x2.8
tumor_size_sam	0.83106565	3.5x3.2	3.5x2x1.5
tumor_size_sam	0.945693	3.5x3.2	3.5×2.5
tumor_size_sam	0.87090516	3.5x3.2	3x2.5
tumor_size_sam	0.86208117	3.5x3.2	2.3x2
tumor_size_sam	0.8083751	3.5x3.2	1.5x1.3
tumor_size_sam	0.91958225	3.5x3.2	4.3x3
tumor_size_sam	0.7716981	3.5x3.2	5.5x3.5x0.5
tumor_size_sam	0.86850363	3.5x3.2	2.5x1.5
tumor_size_sam	0.8542511	3.5x3.2	2.7x2.7
tumor_size_sam	0.7497672	3.5x3.2	6.5x5x1.5
tumor_size_sam	0.8685775	3.5x3.2	3x2.8
tumor_size_sam	0.9408898	3.5x3.2	3.5×2.8
tumor_size_sam	0.7264439	3.5x3.2	6.5x6x1.5
tumor_size_sam	0.7565695	3.5x3.2	2x1.5
tumor_size_sam	0.80345595	3.5x3.2	3.5x2.3x1
tumor_size_sam	0.7752587	3.5x3.2	4.0×3.5×2.0
tumor_size_sam	0.819811	3.5x3.2	5.0x3.0
tumor_size_sam	0.7211901	3.5x3.2	1.8x1.4x0.6
tumor_size_sam	0.8662524	3.5x3.2	5x3.8
tumor_size_sam	0.7661642	3.5x3.2	6.0×5.0
tumor_size_sam	0.7870439	3.5x3.2	5.5x4x3.5
tumor_size_sam	0.7533128	3.5x3.2	6.2x5
tumor_size_sam	0.78227764	3.5x3.2	4x3x1.5
tumor_size_sam	0.76853794	3.5x3.2	2.6x2.0
tumor_size_sam	0.90508485	7x6	7x4
tumor_size_sam	0.86665046	7x6	6x5
tumor_size_sam	0.7535137	7x6	6×5×2
tumor_size_sam	0.73194087	7x6	5x4
tumor_size_sam	0.78268844	7x6	9.5x6
tumor_size_sam	0.7608099	7x6	6.2x5
tumor_size_sam	0.8563414	4x4x1	4x3.5x1
tumor_size_sam	0.7926079	4x4x1	7x4
tumor_size_sam	0.71971905	4x4x1	6x5
tumor_size_sam	0.7001507	4x4x1	2x1.5
tumor_size_sam	0.7463229	4x4x1	6×5×2
tumor_size_sam	0.8110127	4x4x1	5x4
tumor_size_sam	0.82726645	4x4x1	4x3x1.5
tumor_size_sam	0.7493614	3.5×2	4x3.5x1
tumor_size_sam	0.9674072	3.5×2	3.5x2
tumor_size_sam	0.92529774	3.5×2	2.5x2
tumor_size_sam	0.9067211	3.5×2	3.3x2.8
tumor_size_sam	0.7916091	3.5×2	3.5x2x1.5
tumor_size_sam	0.96525574	3.5×2	3.5×2.5
